Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    clip_range           | 0.143        |
|    entropy_loss         | -0.197       |
|    explained_variance   | 0.591        |
|    learning_rate        | 0.000236     |
|    loss                 | 0.0315       |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000833    |
|    value_loss           | 0.0553       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 239          |
|    ep_rew_mean          | 2.67         |
| time/                   |              |
|    fps                  | 16977        |
|    iterations           | 87           |
|    time_elapsed         | 335          |
|    total_timesteps      | 5701632      |
| train/                  |              |
|    approx_kl            | 0.0008945964 |
|    clip_fraction        | 0.0187       |
|    clip_range           | 0.143        |
|    entropy_loss         | -0.197       |
|    explained_variance   | 0.582        |
|    learning_rate        | 0.000236     |
|    loss                 | 0.0465       |
|    n_updates            | 344          |
|    policy_gradient_loss | -0.000708    |
|    value_loss           | 0.0541       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 233           |
|    ep_rew_mean          | 2.51          |
| time/                   |               |
|    fps                  | 16987         |
|    iterations           | 88            |
|    time_elapsed         | 339           |
|    total_timesteps      | 5767168       |
| train/                  |               |
|    approx_kl            | 0.00088127935 |
|    clip_fraction        | 0.0172        |
|    clip_range           | 0.143         |
|    entropy_loss         | -0.197        |
|    explained_variance   | 0.597         |
|    learning_rate        | 0.000236      |
|    loss                 | 0.0226        |
|    n_updates            | 348           |
|    policy_gradient_loss | -0.000782     |
|    value_loss           | 0.0531        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 234           |
|    ep_rew_mean          | 2.51          |
| time/                   |               |
|    fps                  | 16987         |
|    iterations           | 89            |
|    time_elapsed         | 343           |
|    total_timesteps      | 5832704       |
| train/                  |               |
|    approx_kl            | 0.00085700245 |
|    clip_fraction        | 0.018         |
|    clip_range           | 0.143         |
|    entropy_loss         | -0.191        |
|    explained_variance   | 0.605         |
|    learning_rate        | 0.000236      |
|    loss                 | 0.0395        |
|    n_updates            | 352           |
|    policy_gradient_loss | -0.000599     |
|    value_loss           | 0.0527        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 232          |
|    ep_rew_mean          | 2.55         |
| time/                   |              |
|    fps                  | 17000        |
|    iterations           | 90           |
|    time_elapsed         | 346          |
|    total_timesteps      | 5898240      |
| train/                  |              |
|    approx_kl            | 0.0008739056 |
|    clip_fraction        | 0.0188       |
|    clip_range           | 0.143        |
|    entropy_loss         | -0.189       |
|    explained_variance   | 0.607        |
|    learning_rate        | 0.000236     |
|    loss                 | 0.0295       |
|    n_updates            | 356          |
|    policy_gradient_loss | -0.000772    |
|    value_loss           | 0.0507       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 229          |
|    ep_rew_mean          | 2.57         |
| time/                   |              |
|    fps                  | 17009        |
|    iterations           | 91           |
|    time_elapsed         | 350          |
|    total_timesteps      | 5963776      |
| train/                  |              |
|    approx_kl            | 0.0009981042 |
|    clip_fraction        | 0.0207       |
|    clip_range           | 0.143        |
|    entropy_loss         | -0.186       |
|    explained_variance   | 0.618        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0257       |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.000823    |
|    value_loss           | 0.0483       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 237          |
|    ep_rew_mean          | 2.59         |
| time/                   |              |
|    fps                  | 17016        |
|    iterations           | 92           |
|    time_elapsed         | 354          |
|    total_timesteps      | 6029312      |
| train/                  |              |
|    approx_kl            | 0.0008791693 |
|    clip_fraction        | 0.0202       |
|    clip_range           | 0.143        |
|    entropy_loss         | -0.187       |
|    explained_variance   | 0.621        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0191       |
|    n_updates            | 364          |
|    policy_gradient_loss | -0.000813    |
|    value_loss           | 0.0487       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 231          |
|    ep_rew_mean          | 2.45         |
| time/                   |              |
|    fps                  | 17023        |
|    iterations           | 93           |
|    time_elapsed         | 358          |
|    total_timesteps      | 6094848      |
| train/                  |              |
|    approx_kl            | 0.0010455186 |
|    clip_fraction        | 0.0216       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.19        |
|    explained_variance   | 0.598        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0158       |
|    n_updates            | 368          |
|    policy_gradient_loss | -0.000795    |
|    value_loss           | 0.0509       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 233          |
|    ep_rew_mean          | 2.54         |
| time/                   |              |
|    fps                  | 17031        |
|    iterations           | 94           |
|    time_elapsed         | 361          |
|    total_timesteps      | 6160384      |
| train/                  |              |
|    approx_kl            | 0.0009526877 |
|    clip_fraction        | 0.0197       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.19        |
|    explained_variance   | 0.615        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0238       |
|    n_updates            | 372          |
|    policy_gradient_loss | -0.000618    |
|    value_loss           | 0.0501       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 221          |
|    ep_rew_mean          | 2.45         |
| time/                   |              |
|    fps                  | 17026        |
|    iterations           | 95           |
|    time_elapsed         | 365          |
|    total_timesteps      | 6225920      |
| train/                  |              |
|    approx_kl            | 0.0008962874 |
|    clip_fraction        | 0.018        |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.183       |
|    explained_variance   | 0.609        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0242       |
|    n_updates            | 376          |
|    policy_gradient_loss | -0.000716    |
|    value_loss           | 0.0509       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 232          |
|    ep_rew_mean          | 2.64         |
| time/                   |              |
|    fps                  | 17019        |
|    iterations           | 96           |
|    time_elapsed         | 369          |
|    total_timesteps      | 6291456      |
| train/                  |              |
|    approx_kl            | 0.0009275144 |
|    clip_fraction        | 0.0179       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.184       |
|    explained_variance   | 0.603        |
|    learning_rate        | 0.000235     |
|    loss                 | 0.0236       |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.000545    |
|    value_loss           | 0.0537       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 243          |
|    ep_rew_mean          | 2.82         |
| time/                   |              |
|    fps                  | 17021        |
|    iterations           | 97           |
|    time_elapsed         | 373          |
|    total_timesteps      | 6356992      |
| train/                  |              |
|    approx_kl            | 0.0009387761 |
|    clip_fraction        | 0.0184       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.179       |
|    explained_variance   | 0.629        |
|    learning_rate        | 0.000234     |
|    loss                 | 0.0186       |
|    n_updates            | 384          |
|    policy_gradient_loss | -0.000799    |
|    value_loss           | 0.0484       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 234          |
|    ep_rew_mean          | 2.58         |
| time/                   |              |
|    fps                  | 17019        |
|    iterations           | 98           |
|    time_elapsed         | 377          |
|    total_timesteps      | 6422528      |
| train/                  |              |
|    approx_kl            | 0.0010821754 |
|    clip_fraction        | 0.0202       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.178       |
|    explained_variance   | 0.631        |
|    learning_rate        | 0.000234     |
|    loss                 | 0.0123       |
|    n_updates            | 388          |
|    policy_gradient_loss | -0.000867    |
|    value_loss           | 0.0485       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 217          |
|    ep_rew_mean          | 2.74         |
| time/                   |              |
|    fps                  | 17012        |
|    iterations           | 99           |
|    time_elapsed         | 381          |
|    total_timesteps      | 6488064      |
| train/                  |              |
|    approx_kl            | 0.0008468637 |
|    clip_fraction        | 0.0172       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.179       |
|    explained_variance   | 0.609        |
|    learning_rate        | 0.000234     |
|    loss                 | 0.0182       |
|    n_updates            | 392          |
|    policy_gradient_loss | -0.000725    |
|    value_loss           | 0.0517       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 220          |
|    ep_rew_mean          | 2.66         |
| time/                   |              |
|    fps                  | 17015        |
|    iterations           | 100          |
|    time_elapsed         | 385          |
|    total_timesteps      | 6553600      |
| train/                  |              |
|    approx_kl            | 0.0009097897 |
|    clip_fraction        | 0.0188       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.18        |
|    explained_variance   | 0.594        |
|    learning_rate        | 0.000234     |
|    loss                 | 0.0258       |
|    n_updates            | 396          |
|    policy_gradient_loss | -0.00074     |
|    value_loss           | 0.0562       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 219          |
|    ep_rew_mean          | 2.66         |
| time/                   |              |
|    fps                  | 17019        |
|    iterations           | 101          |
|    time_elapsed         | 388          |
|    total_timesteps      | 6619136      |
| train/                  |              |
|    approx_kl            | 0.0009005043 |
|    clip_fraction        | 0.0192       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.177       |
|    explained_variance   | 0.607        |
|    learning_rate        | 0.000234     |
|    loss                 | 0.0228       |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.000748    |
|    value_loss           | 0.0541       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 214           |
|    ep_rew_mean          | 2.43          |
| time/                   |               |
|    fps                  | 17018         |
|    iterations           | 102           |
|    time_elapsed         | 392           |
|    total_timesteps      | 6684672       |
| train/                  |               |
|    approx_kl            | 0.00088023156 |
|    clip_fraction        | 0.0181        |
|    clip_range           | 0.142         |
|    entropy_loss         | -0.172        |
|    explained_variance   | 0.615         |
|    learning_rate        | 0.000234      |
|    loss                 | 0.0258        |
|    n_updates            | 404           |
|    policy_gradient_loss | -0.000778     |
|    value_loss           | 0.0516        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 233           |
|    ep_rew_mean          | 2.66          |
| time/                   |               |
|    fps                  | 17012         |
|    iterations           | 103           |
|    time_elapsed         | 396           |
|    total_timesteps      | 6750208       |
| train/                  |               |
|    approx_kl            | 0.00096743717 |
|    clip_fraction        | 0.0193        |
|    clip_range           | 0.142         |
|    entropy_loss         | -0.173        |
|    explained_variance   | 0.623         |
|    learning_rate        | 0.000233      |
|    loss                 | 0.0185        |
|    n_updates            | 408           |
|    policy_gradient_loss | -0.000815     |
|    value_loss           | 0.0508        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 201          |
|    ep_rew_mean          | 2.43         |
| time/                   |              |
|    fps                  | 17020        |
|    iterations           | 104          |
|    time_elapsed         | 400          |
|    total_timesteps      | 6815744      |
| train/                  |              |
|    approx_kl            | 0.0009298092 |
|    clip_fraction        | 0.0197       |
|    clip_range           | 0.142        |
|    entropy_loss         | -0.175       |
|    explained_variance   | 0.621        |
|    learning_rate        | 0.000233     |
|    loss                 | 0.0272       |
|    n_updates            | 412          |
|    policy_gradient_loss | -0.000815    |
|    value_loss           | 0.0501       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 223          |
|    ep_rew_mean          | 2.63         |
| time/                   |              |
|    fps                  | 17024        |
|    iterations           | 105          |
|    time_elapsed         | 404          |
|    total_timesteps      | 6881280      |
| train/                  |              |
|    approx_kl            | 0.0009381662 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.175       |
|    explained_variance   | 0.623        |
|    learning_rate        | 0.000233     |
|    loss                 | 0.0173       |
|    n_updates            | 416          |
|    policy_gradient_loss | -0.000671    |
|    value_loss           | 0.0514       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 201          |
|    ep_rew_mean          | 2.62         |
| time/                   |              |
|    fps                  | 17025        |
|    iterations           | 106          |
|    time_elapsed         | 408          |
|    total_timesteps      | 6946816      |
| train/                  |              |
|    approx_kl            | 0.0008604329 |
|    clip_fraction        | 0.0188       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.174       |
|    explained_variance   | 0.62         |
|    learning_rate        | 0.000233     |
|    loss                 | 0.0271       |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.000775    |
|    value_loss           | 0.0518       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 223         |
|    ep_rew_mean          | 2.78        |
| time/                   |             |
|    fps                  | 17025       |
|    iterations           | 107         |
|    time_elapsed         | 411         |
|    total_timesteps      | 7012352     |
| train/                  |             |
|    approx_kl            | 0.000901324 |
|    clip_fraction        | 0.0173      |
|    clip_range           | 0.141       |
|    entropy_loss         | -0.169      |
|    explained_variance   | 0.618       |
|    learning_rate        | 0.000233    |
|    loss                 | 0.0241      |
|    n_updates            | 424         |
|    policy_gradient_loss | -0.000722   |
|    value_loss           | 0.0537      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 224           |
|    ep_rew_mean          | 2.71          |
| time/                   |               |
|    fps                  | 17024         |
|    iterations           | 108           |
|    time_elapsed         | 415           |
|    total_timesteps      | 7077888       |
| train/                  |               |
|    approx_kl            | 0.00081627566 |
|    clip_fraction        | 0.0179        |
|    clip_range           | 0.141         |
|    entropy_loss         | -0.168        |
|    explained_variance   | 0.614         |
|    learning_rate        | 0.000233      |
|    loss                 | 0.0257        |
|    n_updates            | 428           |
|    policy_gradient_loss | -0.000728     |
|    value_loss           | 0.0504        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 221          |
|    ep_rew_mean          | 2.78         |
| time/                   |              |
|    fps                  | 17028        |
|    iterations           | 109          |
|    time_elapsed         | 419          |
|    total_timesteps      | 7143424      |
| train/                  |              |
|    approx_kl            | 0.0009580169 |
|    clip_fraction        | 0.0197       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.167       |
|    explained_variance   | 0.631        |
|    learning_rate        | 0.000232     |
|    loss                 | 0.03         |
|    n_updates            | 432          |
|    policy_gradient_loss | -0.000857    |
|    value_loss           | 0.0511       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 220          |
|    ep_rew_mean          | 2.6          |
| time/                   |              |
|    fps                  | 17022        |
|    iterations           | 110          |
|    time_elapsed         | 423          |
|    total_timesteps      | 7208960      |
| train/                  |              |
|    approx_kl            | 0.0008837866 |
|    clip_fraction        | 0.0179       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.167       |
|    explained_variance   | 0.613        |
|    learning_rate        | 0.000232     |
|    loss                 | 0.0236       |
|    n_updates            | 436          |
|    policy_gradient_loss | -0.00077     |
|    value_loss           | 0.0521       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 219          |
|    ep_rew_mean          | 2.73         |
| time/                   |              |
|    fps                  | 17029        |
|    iterations           | 111          |
|    time_elapsed         | 427          |
|    total_timesteps      | 7274496      |
| train/                  |              |
|    approx_kl            | 0.0008874675 |
|    clip_fraction        | 0.0208       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.166       |
|    explained_variance   | 0.603        |
|    learning_rate        | 0.000232     |
|    loss                 | 0.0287       |
|    n_updates            | 440          |
|    policy_gradient_loss | -0.00067     |
|    value_loss           | 0.0543       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 211           |
|    ep_rew_mean          | 2.53          |
| time/                   |               |
|    fps                  | 17029         |
|    iterations           | 112           |
|    time_elapsed         | 431           |
|    total_timesteps      | 7340032       |
| train/                  |               |
|    approx_kl            | 0.00096825755 |
|    clip_fraction        | 0.019         |
|    clip_range           | 0.141         |
|    entropy_loss         | -0.165        |
|    explained_variance   | 0.612         |
|    learning_rate        | 0.000232      |
|    loss                 | 0.023         |
|    n_updates            | 444           |
|    policy_gradient_loss | -0.000869     |
|    value_loss           | 0.0538        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | 2.83         |
| time/                   |              |
|    fps                  | 17032        |
|    iterations           | 113          |
|    time_elapsed         | 434          |
|    total_timesteps      | 7405568      |
| train/                  |              |
|    approx_kl            | 0.0010080079 |
|    clip_fraction        | 0.0206       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.165       |
|    explained_variance   | 0.608        |
|    learning_rate        | 0.000232     |
|    loss                 | 0.0211       |
|    n_updates            | 448          |
|    policy_gradient_loss | -0.000711    |
|    value_loss           | 0.0538       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 215           |
|    ep_rew_mean          | 2.75          |
| time/                   |               |
|    fps                  | 17036         |
|    iterations           | 114           |
|    time_elapsed         | 438           |
|    total_timesteps      | 7471104       |
| train/                  |               |
|    approx_kl            | 0.00093649456 |
|    clip_fraction        | 0.0188        |
|    clip_range           | 0.141         |
|    entropy_loss         | -0.166        |
|    explained_variance   | 0.643         |
|    learning_rate        | 0.000232      |
|    loss                 | 0.0282        |
|    n_updates            | 452           |
|    policy_gradient_loss | -0.000792     |
|    value_loss           | 0.0494        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 205           |
|    ep_rew_mean          | 2.73          |
| time/                   |               |
|    fps                  | 17037         |
|    iterations           | 115           |
|    time_elapsed         | 442           |
|    total_timesteps      | 7536640       |
| train/                  |               |
|    approx_kl            | 0.00086814084 |
|    clip_fraction        | 0.0195        |
|    clip_range           | 0.141         |
|    entropy_loss         | -0.167        |
|    explained_variance   | 0.644         |
|    learning_rate        | 0.000232      |
|    loss                 | 0.0188        |
|    n_updates            | 456           |
|    policy_gradient_loss | -0.000713     |
|    value_loss           | 0.0475        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 213          |
|    ep_rew_mean          | 2.74         |
| time/                   |              |
|    fps                  | 17036        |
|    iterations           | 116          |
|    time_elapsed         | 446          |
|    total_timesteps      | 7602176      |
| train/                  |              |
|    approx_kl            | 0.0010178932 |
|    clip_fraction        | 0.0202       |
|    clip_range           | 0.141        |
|    entropy_loss         | -0.164       |
|    explained_variance   | 0.619        |
|    learning_rate        | 0.000231     |
|    loss                 | 0.0311       |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.0008      |
|    value_loss           | 0.0564       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 208           |
|    ep_rew_mean          | 2.74          |
| time/                   |               |
|    fps                  | 17032         |
|    iterations           | 117           |
|    time_elapsed         | 450           |
|    total_timesteps      | 7667712       |
| train/                  |               |
|    approx_kl            | 0.00074876077 |
|    clip_fraction        | 0.017         |
|    clip_range           | 0.14          |
|    entropy_loss         | -0.164        |
|    explained_variance   | 0.616         |
|    learning_rate        | 0.000231      |
|    loss                 | 0.017         |
|    n_updates            | 464           |
|    policy_gradient_loss | -0.000681     |
|    value_loss           | 0.0563        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 206          |
|    ep_rew_mean          | 2.76         |
| time/                   |              |
|    fps                  | 17043        |
|    iterations           | 118          |
|    time_elapsed         | 453          |
|    total_timesteps      | 7733248      |
| train/                  |              |
|    approx_kl            | 0.0008493849 |
|    clip_fraction        | 0.0188       |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.166       |
|    explained_variance   | 0.638        |
|    learning_rate        | 0.000231     |
|    loss                 | 0.0338       |
|    n_updates            | 468          |
|    policy_gradient_loss | -0.000902    |
|    value_loss           | 0.0507       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 221          |
|    ep_rew_mean          | 2.84         |
| time/                   |              |
|    fps                  | 17050        |
|    iterations           | 119          |
|    time_elapsed         | 457          |
|    total_timesteps      | 7798784      |
| train/                  |              |
|    approx_kl            | 0.0009474399 |
|    clip_fraction        | 0.0194       |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.162       |
|    explained_variance   | 0.636        |
|    learning_rate        | 0.000231     |
|    loss                 | 0.0198       |
|    n_updates            | 472          |
|    policy_gradient_loss | -0.0009      |
|    value_loss           | 0.0526       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 211           |
|    ep_rew_mean          | 2.96          |
| time/                   |               |
|    fps                  | 17061         |
|    iterations           | 120           |
|    time_elapsed         | 460           |
|    total_timesteps      | 7864320       |
| train/                  |               |
|    approx_kl            | 0.00090554496 |
|    clip_fraction        | 0.0189        |
|    clip_range           | 0.14          |
|    entropy_loss         | -0.163        |
|    explained_variance   | 0.632         |
|    learning_rate        | 0.000231      |
|    loss                 | 0.0218        |
|    n_updates            | 476           |
|    policy_gradient_loss | -0.000627     |
|    value_loss           | 0.0508        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 210          |
|    ep_rew_mean          | 2.69         |
| time/                   |              |
|    fps                  | 17072        |
|    iterations           | 121          |
|    time_elapsed         | 464          |
|    total_timesteps      | 7929856      |
| train/                  |              |
|    approx_kl            | 0.0008541882 |
|    clip_fraction        | 0.0175       |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.161       |
|    explained_variance   | 0.631        |
|    learning_rate        | 0.000231     |
|    loss                 | 0.0259       |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00067     |
|    value_loss           | 0.051        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 210        |
|    ep_rew_mean          | 2.89       |
| time/                   |            |
|    fps                  | 17078      |
|    iterations           | 122        |
|    time_elapsed         | 468        |
|    total_timesteps      | 7995392    |
| train/                  |            |
|    approx_kl            | 0.00088768 |
|    clip_fraction        | 0.0201     |
|    clip_range           | 0.14       |
|    entropy_loss         | -0.165     |
|    explained_variance   | 0.622      |
|    learning_rate        | 0.00023    |
|    loss                 | 0.0239     |
|    n_updates            | 484        |
|    policy_gradient_loss | -0.000766  |
|    value_loss           | 0.0535     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 221          |
|    ep_rew_mean          | 2.95         |
| time/                   |              |
|    fps                  | 17082        |
|    iterations           | 123          |
|    time_elapsed         | 471          |
|    total_timesteps      | 8060928      |
| train/                  |              |
|    approx_kl            | 0.0009589196 |
|    clip_fraction        | 0.0201       |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.161       |
|    explained_variance   | 0.637        |
|    learning_rate        | 0.00023      |
|    loss                 | 0.0305       |
|    n_updates            | 488          |
|    policy_gradient_loss | -0.000894    |
|    value_loss           | 0.0523       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 218           |
|    ep_rew_mean          | 2.83          |
| time/                   |               |
|    fps                  | 17087         |
|    iterations           | 124           |
|    time_elapsed         | 475           |
|    total_timesteps      | 8126464       |
| train/                  |               |
|    approx_kl            | 0.00080802105 |
|    clip_fraction        | 0.0176        |
|    clip_range           | 0.14          |
|    entropy_loss         | -0.16         |
|    explained_variance   | 0.665         |
|    learning_rate        | 0.00023       |
|    loss                 | 0.0279        |
|    n_updates            | 492           |
|    policy_gradient_loss | -0.000797     |
|    value_loss           | 0.0463        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 199           |
|    ep_rew_mean          | 2.82          |
| time/                   |               |
|    fps                  | 17064         |
|    iterations           | 125           |
|    time_elapsed         | 480           |
|    total_timesteps      | 8192000       |
| train/                  |               |
|    approx_kl            | 0.00077089807 |
|    clip_fraction        | 0.0163        |
|    clip_range           | 0.14          |
|    entropy_loss         | -0.159        |
|    explained_variance   | 0.649         |
|    learning_rate        | 0.00023       |
|    loss                 | 0.0251        |
|    n_updates            | 496           |
|    policy_gradient_loss | -0.000759     |
|    value_loss           | 0.0501        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 219           |
|    ep_rew_mean          | 3             |
| time/                   |               |
|    fps                  | 17058         |
|    iterations           | 126           |
|    time_elapsed         | 484           |
|    total_timesteps      | 8257536       |
| train/                  |               |
|    approx_kl            | 0.00090643216 |
|    clip_fraction        | 0.0191        |
|    clip_range           | 0.14          |
|    entropy_loss         | -0.16         |
|    explained_variance   | 0.632         |
|    learning_rate        | 0.00023       |
|    loss                 | 0.0246        |
|    n_updates            | 500           |
|    policy_gradient_loss | -0.000778     |
|    value_loss           | 0.0539        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 212          |
|    ep_rew_mean          | 2.92         |
| time/                   |              |
|    fps                  | 17049        |
|    iterations           | 127          |
|    time_elapsed         | 488          |
|    total_timesteps      | 8323072      |
| train/                  |              |
|    approx_kl            | 0.0008125671 |
|    clip_fraction        | 0.018        |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.159       |
|    explained_variance   | 0.638        |
|    learning_rate        | 0.00023      |
|    loss                 | 0.0212       |
|    n_updates            | 504          |
|    policy_gradient_loss | -0.000704    |
|    value_loss           | 0.05         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 204         |
|    ep_rew_mean          | 2.84        |
| time/                   |             |
|    fps                  | 17052       |
|    iterations           | 128         |
|    time_elapsed         | 491         |
|    total_timesteps      | 8388608     |
| train/                  |             |
|    approx_kl            | 0.000849496 |
|    clip_fraction        | 0.0182      |
|    clip_range           | 0.14        |
|    entropy_loss         | -0.156      |
|    explained_variance   | 0.658       |
|    learning_rate        | 0.000229    |
|    loss                 | 0.0239      |
|    n_updates            | 508         |
|    policy_gradient_loss | -0.000816   |
|    value_loss           | 0.0471      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 227          |
|    ep_rew_mean          | 2.76         |
| time/                   |              |
|    fps                  | 17056        |
|    iterations           | 129          |
|    time_elapsed         | 495          |
|    total_timesteps      | 8454144      |
| train/                  |              |
|    approx_kl            | 0.0009473092 |
|    clip_fraction        | 0.02         |
|    clip_range           | 0.14         |
|    entropy_loss         | -0.155       |
|    explained_variance   | 0.652        |
|    learning_rate        | 0.000229     |
|    loss                 | 0.0242       |
|    n_updates            | 512          |
|    policy_gradient_loss | -0.00103     |
|    value_loss           | 0.0485       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 214          |
|    ep_rew_mean          | 3            |
| time/                   |              |
|    fps                  | 17063        |
|    iterations           | 130          |
|    time_elapsed         | 499          |
|    total_timesteps      | 8519680      |
| train/                  |              |
|    approx_kl            | 0.0008036853 |
|    clip_fraction        | 0.0189       |
|    clip_range           | 0.139        |
|    entropy_loss         | -0.156       |
|    explained_variance   | 0.664        |
|    learning_rate        | 0.000229     |
|    loss                 | 0.0223       |
|    n_updates            | 516          |
|    policy_gradient_loss | -0.000736    |
|    value_loss           | 0.0453       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 208          |
|    ep_rew_mean          | 2.87         |
| time/                   |              |
|    fps                  | 17062        |
|    iterations           | 131          |
|    time_elapsed         | 503          |
|    total_timesteps      | 8585216      |
| train/                  |              |
|    approx_kl            | 0.0009200597 |
|    clip_fraction        | 0.0216       |
|    clip_range           | 0.139        |
|    entropy_loss         | -0.157       |
|    explained_variance   | 0.644        |
|    learning_rate        | 0.000229     |
|    loss                 | 0.0231       |
|    n_updates            | 520          |
|    policy_gradient_loss | -0.000817    |
|    value_loss           | 0.0527       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 199           |
|    ep_rew_mean          | 2.76          |
| time/                   |               |
|    fps                  | 17069         |
|    iterations           | 132           |
|    time_elapsed         | 506           |
|    total_timesteps      | 8650752       |
| train/                  |               |
|    approx_kl            | 0.00093228143 |
|    clip_fraction        | 0.0204        |
|    clip_range           | 0.139         |
|    entropy_loss         | -0.155        |
|    explained_variance   | 0.638         |
|    learning_rate        | 0.000229      |
